User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Days_of_membership,Number_of_Comments_in_public_forum,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk,Time_spent_chatting
41750,female,55.5,L,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0.0,337.0,475.0,0.0,0.0,0.0,0.0,,2,40
41751,female,23.0,A,Non_Verified,bisexual,Submisive,Nobody,0.0,231.0,475.0,0.0,0.0,0.0,0.0,,2,0
41752,female,19.8,A,Non_Verified,bisexual,Submisive,Men,0.0,350.0,475.0,0.0,0.0,0.0,0.0,,2,54
41754,male,22.5,F,Verified,Heterosexual,Switch,,86.0,10.0,475.0,6.0,0.0,0.0,0.0,,2,0
41755,male,54.9,B,Non_Verified,bicurious,Switch,Nobody,0.0,129.0,475.0,0.0,0.0,0.0,0.0,,2,0
41759,female,38.6,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,349.0,474.0,0.0,0.0,0.0,0.0,,2,0
4176,male,36.6,G,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1964.0,2090.0,0.0,0.0,0.0,0.0,,2,0
41764,male,29.0,K,Non_Verified,Heterosexual,Switch,Nobody,0.0,349.0,474.0,0.0,0.0,0.0,0.0,,2,0
41765,female,47.3,O,Non_Verified,Heterosexual,Submisive,Men,15.0,291.0,474.0,0.0,1.0,0.0,0.0,,2,0
41766,female,40.7,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,44.0,474.0,0.0,0.0,0.0,0.0,,2,0
41767,male,31.8,C,Non_Verified,Heterosexual,Dominant,Women,0.0,349.0,474.0,0.0,0.0,0.0,0.0,,2,0
41768,female,38.3,M,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15.0,6.0,474.0,0.0,0.0,0.0,0.0,1633,2,10
41769,male,42.9,L,Non_Verified,bicurious,Submisive,Nobody,0.0,347.0,474.0,0.0,0.0,0.0,0.0,,2,0
4177,male,24.2,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1964.0,2089.0,0.0,0.0,0.0,0.0,,2,0
41770,female,66.8,L,Non_Verified,bisexual,Switch,Women,0.0,63.0,474.0,0.0,0.0,0.0,0.0,,2,10
41774,male,31.7,G,Non_Verified,Heterosexual,Switch,Nobody,15.0,1.0,474.0,3.0,0.0,0.0,0.0,,2,31
41775,male,27.3,A,Non_Verified,Heterosexual,Dominant,Women,5.0,199.0,474.0,0.0,0.0,0.0,1.0,30136,2,0
41777,male,28.2,L,Non_Verified,Heterosexual,Switch,Women,5.0,349.0,474.0,0.0,1.0,0.0,1.0,,2,0
4178,male,43.0,A,Non_Verified,bisexual,Switch,Nobody,0.0,1964.0,2089.0,0.0,0.0,0.0,0.0,,2,0
41780,female,35.0,A,Non_Verified,bisexual,Dominant,Nobody,0.0,346.0,473.0,0.0,0.0,0.0,0.0,16114,2,41
41781,female,33.7,A,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0.0,347.0,473.0,0.0,0.0,0.0,0.0,,2,0
41783,female,26.8,B,Non_Verified,Heterosexual,Submisive,Nobody,15.0,4.0,473.0,0.0,0.0,0.0,0.0,,2,0
41785,female,19.1,C,Non_Verified,bicurious,Submisive,Nobody,0.0,203.0,473.0,0.0,0.0,0.0,0.0,,2,0
41786,male,37.6,L,Verified,Heterosexual,Dominant,Nobody_but_maybe,316.0,1.0,473.0,18.0,0.0,1.0,32.0,"41326,42183,42730,42882,39641,43479,9278,25977,28195,22639,42484,47645,42617,18996,46540",2,265
41787,female,31.1,B,Non_Verified,Heterosexual,Submisive,Men,0.0,277.0,473.0,0.0,0.0,0.0,0.0,,2,0
4179,male,59.4,A,Non_Verified,bisexual,Dominant,Nobody,0.0,1852.0,2089.0,0.0,0.0,0.0,0.0,,2,0
41792,male,28.7,G,Non_Verified,Heterosexual,Switch,Nobody,0.0,170.0,473.0,0.0,0.0,0.0,0.0,,2,0
41794,female,45.4,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,347.0,472.0,0.0,0.0,0.0,0.0,,2,0
41796,male,39.6,O,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15.0,320.0,472.0,0.0,0.0,0.0,0.0,,2,0
41797,male,43.1,L,Non_Verified,Heterosexual,Dominant,Women,15.0,5.0,472.0,0.0,0.0,0.0,0.0,,2,60
4180,male,56.7,F,Non_Verified,bisexual,Submisive,Men_and_Women,15.0,13.0,2089.0,0.0,0.0,0.0,0.0,,2,5
41800,male,27.3,A,Non_Verified,bicurious,Switch,Nobody,0.0,341.0,472.0,0.0,0.0,0.0,0.0,,2,0
41801,male,19.2,J,Non_Verified,Heterosexual,Dominant,Women,0.0,294.0,472.0,0.0,0.0,0.0,0.0,,2,0
41802,male,35.2,M,Non_Verified,bicurious,Switch,Nobody,0.0,347.0,472.0,0.0,0.0,0.0,0.0,,2,0
41806,male,30.2,A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0.0,1.0,472.0,6.0,0.0,0.0,0.0,,2,0
41807,male,25.6,A,Non_Verified,Heterosexual,Submisive,Women,0.0,13.0,472.0,0.0,0.0,0.0,0.0,,2,0
41808,male,37.0,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,119.0,472.0,0.0,0.0,0.0,0.0,,2,0
41809,female,41.0,B,Non_Verified,bisexual,Submisive,Nobody,0.0,346.0,472.0,0.0,0.0,0.0,0.0,,2,0
4181,male,57.0,M,Non_Verified,Heterosexual,Dominant,Nobody,15.0,1906.0,2089.0,0.0,0.0,0.0,0.0,,2,0
41810,male,53.2,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,309.0,471.0,0.0,0.0,0.0,0.0,,2,0
41811,male,21.4,K,Non_Verified,bicurious,Submisive,,0.0,1.0,471.0,0.0,3.0,0.0,0.0,46719,2,0
41812,male,39.5,L,Non_Verified,Heterosexual,Dominant,Nobody,0.0,346.0,471.0,0.0,0.0,0.0,0.0,,2,0
41813,male,36.2,F,Non_Verified,Heterosexual,Submisive,Nobody,0.0,346.0,471.0,0.0,0.0,0.0,0.0,,2,0
41814,male,39.1,A,Non_Verified,bicurious,Switch,Nobody,0.0,296.0,471.0,0.0,0.0,0.0,0.0,,2,0
41815,female,25.8,H,Non_Verified,Heterosexual,Submisive,Nobody,0.0,121.0,471.0,0.0,0.0,0.0,0.0,,2,0
4182,male,38.0,O,Non_Verified,Heterosexual,Submisive,Nobody,17.0,86.0,2089.0,2.0,0.0,0.0,0.0,,2,0
41820,male,46.5,G,Non_Verified,Heterosexual,Switch,Nobody,0.0,324.0,471.0,0.0,0.0,0.0,0.0,,2,0
41821,male,39.6,G,Non_Verified,Heterosexual,Dominant,Women,0.0,1.0,471.0,0.0,0.0,0.0,0.0,,2,0
41822,male,34.3,A,Non_Verified,bisexual,Switch,Men_and_Women,15.0,23.0,471.0,0.0,0.0,0.0,0.0,,2,0
4183,male,32.7,C,Non_Verified,Heterosexual,Dominant,Nobody,15.0,233.0,2089.0,0.0,0.0,0.0,0.0,42617,2,0
41832,male,37.4,F,Non_Verified,Heterosexual,Switch,Women,5.0,1.0,470.0,0.0,0.0,0.0,1.0,31931,2,43
41833,male,31.0,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,339.0,470.0,0.0,0.0,0.0,0.0,,2,0
41834,male,19.6,B,Non_Verified,bisexual,Submisive,Nobody,0.0,345.0,470.0,0.0,0.0,0.0,0.0,,2,0
41836,male,24.2,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,175.0,470.0,3.0,0.0,0.0,0.0,,2,69
41837,female,22.4,L,Non_Verified,Heterosexual,Switch,Men,0.0,112.0,470.0,0.0,0.0,0.0,0.0,,2,26
4184,male,51.5,J,Non_Verified,Homosexual,Dominant,Nobody,15.0,1963.0,2089.0,0.0,0.0,0.0,0.0,,2,0
41840,male,26.0,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,21.0,469.0,0.0,0.0,0.0,0.0,,2,414
41842,male,39.1,B,Non_Verified,bisexual,Switch,Nobody,0.0,180.0,469.0,0.0,0.0,0.0,0.0,,2,1
41843,male,51.5,K,Non_Verified,bisexual,Dominant,Nobody,0.0,344.0,469.0,0.0,0.0,0.0,0.0,,2,0
41845,male,22.4,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,13.0,469.0,0.0,0.0,0.0,0.0,,2,0
41846,male,36.0,E,Non_Verified,Heterosexual,Submisive,Women,0.0,169.0,469.0,0.0,0.0,0.0,0.0,,2,0
41848,male,39.4,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,344.0,469.0,0.0,0.0,0.0,0.0,,2,0
4185,male,42.0,S,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1963.0,2088.0,0.0,0.0,0.0,0.0,,2,0
41850,male,32.0,N,Verified,Heterosexual,Switch,Nobody,90.0,84.0,469.0,0.0,1.0,0.0,0.0,,2,0
41851,female,31.0,E,Non_Verified,bicurious,Submisive,Nobody,0.0,5.0,469.0,0.0,0.0,0.0,0.0,,2,0
41852,male,36.5,L,Non_Verified,Heterosexual,Switch,Nobody,0.0,341.0,469.0,0.0,0.0,0.0,0.0,,2,0
41853,male,52.1,C,Non_Verified,Heterosexual,Submisive,Nobody,15.0,297.0,468.0,0.0,0.0,0.0,0.0,,2,0
4186,male,39.6,S,Non_Verified,Heterosexual,Switch,Nobody,0.0,1963.0,2088.0,0.0,0.0,0.0,0.0,,2,0
41860,male,38.8,L,Non_Verified,Heterosexual,Dominant,Nobody,0.0,308.0,468.0,0.0,0.0,0.0,0.0,,2,0
41863,female,26.7,J,Non_Verified,bisexual,Dominant,Women,0.0,340.0,468.0,0.0,1.0,0.0,0.0,,2,0
41864,male,38.3,C,Non_Verified,Heterosexual,Submisive,Women,-5.0,203.0,468.0,0.0,0.0,0.0,0.0,,2,0
41867,male,27.5,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,342.0,468.0,0.0,0.0,0.0,0.0,,2,0
41869,female,25.8,B,Non_Verified,Heterosexual,Submisive,Nobody,15.0,1.0,468.0,0.0,0.0,0.0,0.0,,2,0
4187,male,47.4,K,Non_Verified,Heterosexual,Dominant,Nobody,0.0,355.0,2088.0,0.0,0.0,0.0,0.0,,2,2
41873,female,26.3,B,Non_Verified,Heterosexual,Submisive,Men,0.0,277.0,468.0,0.0,0.0,0.0,0.0,,2,0
41878,male,33.6,A,Non_Verified,Heterosexual,Dominant,Nobody,65.0,67.0,467.0,0.0,1.0,0.0,13.0,38615,2,0
4188,male,53.7,G,Non_Verified,Heterosexual,Dominant,Women,0.0,91.0,2088.0,1.0,1.0,0.0,0.0,,2,0
41881,male,47.0,O,Non_Verified,Heterosexual,Dominant,Women,0.0,13.0,467.0,0.0,1.0,0.0,0.0,,2,0
41883,male,37.6,A,Non_Verified,Heterosexual,Dominant,Women,0.0,271.0,467.0,0.0,0.0,0.0,0.0,,2,1
41884,female,28.0,O,Non_Verified,Heterosexual,Submisive,Men,15.0,3.0,467.0,20.0,0.0,0.0,0.0,42407,2,19
41885,male,25.3,M,Non_Verified,Heterosexual,Submisive,Nobody,0.0,342.0,467.0,0.0,0.0,0.0,0.0,,2,0
41887,male,31.7,A,Non_Verified,Heterosexual,Switch,Nobody,15.0,79.0,467.0,0.0,0.0,0.0,0.0,,2,0
41888,male,48.3,M,Non_Verified,Heterosexual,Dominant,Nobody,0.0,342.0,467.0,0.0,0.0,0.0,0.0,,2,0
41889,male,33.2,G,Non_Verified,Heterosexual,Dominant,Nobody,5.0,342.0,467.0,0.0,0.0,0.0,1.0,,2,0
4189,male,45.0,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1963.0,2088.0,0.0,0.0,0.0,0.0,,2,0
41890,male,40.0,M,Non_Verified,Heterosexual,Dominant,Nobody,10.0,241.0,467.0,0.0,0.0,0.0,2.0,,2,0
41893,female,37.2,B,Non_Verified,bisexual,Switch,Nobody,0.0,342.0,467.0,0.0,0.0,0.0,0.0,,2,0
41894,male,31.6,A,Non_Verified,bicurious,Switch,Nobody,15.0,313.0,467.0,0.0,0.0,0.0,0.0,,2,0
41896,male,33.2,A,Non_Verified,bicurious,Submisive,Women,15.0,331.0,466.0,0.0,0.0,0.0,0.0,,2,0
41897,male,45.1,H,Non_Verified,Heterosexual,Dominant,Women,0.0,238.0,466.0,0.0,0.0,0.0,0.0,,2,1
41899,female,38.5,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,15.0,466.0,0.0,0.0,0.0,0.0,,2,0
4190,male,54.4,M,Non_Verified,Heterosexual,Dominant,Nobody,16.0,1916.0,2088.0,1.0,1.0,0.0,0.0,,2,0
41900,female,41.0,C,Non_Verified,Heterosexual,Submisive,Nobody,0.0,341.0,466.0,0.0,0.0,0.0,0.0,,2,0
41901,male,53.7,A,Non_Verified,bisexual,Submisive,Nobody,0.0,341.0,466.0,0.0,0.0,0.0,0.0,,2,0
41905,male,29.6,G,Verified,Heterosexual,Switch,Women,83.0,39.0,466.0,10.0,0.0,0.0,0.0,38201,2,42
41906,male,19.3,A,Non_Verified,bisexual,Submisive,Women,15.0,10.0,466.0,0.0,1.0,0.0,0.0,,2,0
41907,male,20.6,O,Verified,bicurious,Submisive,Men_and_Women,26.0,41.0,466.0,3.0,0.0,0.0,0.0,43162,2,151
4191,male,65.9,G,Non_Verified,bisexual,Dominant,Nobody,0.0,892.0,2088.0,0.0,0.0,0.0,0.0,,2,0
41911,female,36.5,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,37.0,466.0,0.0,0.0,0.0,0.0,21437,2,0
41913,female,25.9,A,Non_Verified,bicurious,Dominant,Nobody,0.0,341.0,466.0,0.0,0.0,0.0,0.0,,2,0
41914,male,30.8,M,Non_Verified,Heterosexual,Dominant,Women,0.0,199.0,466.0,0.0,1.0,0.0,0.0,,2,0
41918,male,39.7,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,341.0,466.0,0.0,0.0,0.0,0.0,,2,0
41919,female,23.1,B,Non_Verified,bisexual,Switch,Nobody,0.0,47.0,465.0,0.0,0.0,0.0,0.0,,2,0
4192,male,50.3,A,Non_Verified,bisexual,Switch,Men_and_Women,90.0,854.0,2087.0,0.0,0.0,0.0,4.0,26060,2,0
41921,female,44.7,K,Non_Verified,bicurious,Switch,Nobody,0.0,340.0,465.0,0.0,0.0,0.0,0.0,,2,0
41925,male,35.6,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,340.0,465.0,0.0,0.0,0.0,0.0,,2,0
41927,female,30.5,L,Non_Verified,Heterosexual,Submisive,Nobody,0.0,340.0,465.0,0.0,0.0,0.0,0.0,,2,0
41928,male,36.6,B,Non_Verified,Heterosexual,Submisive,Women,0.0,181.0,465.0,0.0,0.0,0.0,0.0,,2,0
4193,male,31.0,E,Non_Verified,bisexual,Submisive,Nobody,15.0,204.0,2087.0,0.0,0.0,0.0,0.0,,2,0
41930,male,28.1,G,Non_Verified,bisexual,Submisive,Nobody,15.0,339.0,465.0,0.0,1.0,0.0,0.0,,2,0
41931,male,23.3,L,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,20.0,1.0,465.0,0.0,0.0,0.0,1.0,"45291,48330",2,27
41933,female,37.2,B,Non_Verified,bisexual,Submisive,Nobody,0.0,12.0,465.0,0.0,0.0,0.0,0.0,"36210,34084,28136",2,0
41934,male,30.2,A,Non_Verified,Heterosexual,Dominant,Nobody,15.0,228.0,465.0,0.0,0.0,0.0,0.0,,2,0
41935,male,45.4,J,Non_Verified,Heterosexual,Dominant,Women,0.0,80.0,465.0,0.0,1.0,0.0,0.0,,2,0
41937,female,28.2,A,Non_Verified,Heterosexual,Dominant,Nobody,15.0,338.0,465.0,0.0,0.0,0.0,0.0,,2,0
41938,male,44.9,O,Non_Verified,bicurious,Dominant,Women,18.0,194.0,465.0,4.0,1.0,0.0,0.0,,2,30
41939,female,19.0,N,Non_Verified,Heterosexual,Submisive,Nobody,0.0,333.0,465.0,0.0,0.0,0.0,0.0,,2,0
4194,male,25.2,A,Non_Verified,bisexual,Switch,Men_and_Women,16.0,1091.0,2087.0,0.0,0.0,0.0,0.0,,2,0
41940,male,23.4,E,Non_Verified,bicurious,Switch,Nobody,0.0,339.0,464.0,0.0,0.0,0.0,0.0,,2,0
41941,male,24.5,H,Non_Verified,bicurious,Switch,Nobody,0.0,339.0,464.0,0.0,0.0,0.0,0.0,,2,0
41942,male,50.4,A,Non_Verified,Heterosexual,Dominant,Nobody,30.0,3.0,464.0,1.0,0.0,0.0,0.0,45876,2,0
41944,female,38.0,A,Non_Verified,Heterosexual,Dominant,Nobody,15.0,3.0,464.0,0.0,0.0,0.0,0.0,,2,12
41945,male,28.1,K,Non_Verified,Heterosexual,Switch,,0.0,339.0,464.0,0.0,0.0,0.0,0.0,,2,0
41946,female,19.2,G,Non_Verified,bisexual,Switch,Nobody,10.0,80.0,464.0,3.0,0.0,0.0,2.0,6848,2,410
41948,male,34.0,O,Non_Verified,bisexual,Switch,Nobody,15.0,48.0,464.0,0.0,0.0,0.0,0.0,,2,0
41949,male,41.9,L,Non_Verified,bisexual,Dominant,Nobody,0.0,339.0,464.0,0.0,0.0,0.0,0.0,,2,0
4195,male,40.1,S,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1962.0,2087.0,0.0,0.0,0.0,0.0,,2,0
41950,male,54.1,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,3.0,464.0,0.0,0.0,0.0,0.0,,2,0
41952,female,28.3,A,Non_Verified,Heterosexual,Submisive,Men,15.0,1.0,464.0,0.0,0.0,0.0,0.0,,2,0
41953,male,41.3,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,4.0,464.0,0.0,1.0,0.0,0.0,,2,0
41954,male,37.6,F,Non_Verified,Heterosexual,Dominant,Nobody,0.0,339.0,464.0,0.0,0.0,0.0,0.0,,2,0
41956,female,23.2,B,Non_Verified,bicurious,Submisive,Nobody,0.0,66.0,464.0,0.0,0.0,0.0,0.0,,2,0
41957,female,33.0,O,Non_Verified,bisexual,Submisive,Nobody_but_maybe,15.0,5.0,464.0,0.0,0.0,0.0,0.0,"47795,4124,47803",2,94
41958,female,21.7,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,339.0,464.0,0.0,0.0,0.0,0.0,,2,0
41959,male,42.1,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,326.0,464.0,0.0,0.0,0.0,0.0,,2,0
4196,male,45.9,B,Non_Verified,bisexual,Switch,Nobody,0.0,1962.0,2087.0,0.0,0.0,0.0,0.0,,2,0
41960,female,36.5,M,Non_Verified,Homosexual,Submisive,Nobody,0.0,339.0,464.0,0.0,0.0,0.0,0.0,,2,0
41961,male,20.4,L,Non_Verified,bisexual,Dominant,Nobody,0.0,337.0,464.0,0.0,0.0,0.0,0.0,,2,0
41963,male,29.0,A,Non_Verified,Homosexual,Dominant,Nobody,0.0,338.0,463.0,0.0,0.0,0.0,0.0,,2,0
41964,male,48.4,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,312.0,463.0,0.0,0.0,0.0,0.0,,2,0
41968,female,32.3,A,Non_Verified,bisexual,Submisive,Nobody,0.0,94.0,463.0,0.0,0.0,0.0,0.0,,2,0
41969,male,35.3,B,Non_Verified,Heterosexual,Switch,Nobody,0.0,338.0,463.0,0.0,0.0,0.0,0.0,,2,0
4197,male,21.6,A,Non_Verified,bisexual,Submisive,Nobody,0.0,1962.0,2087.0,0.0,0.0,0.0,0.0,,2,0
41970,male,44.4,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,305.0,463.0,0.0,0.0,0.0,0.0,,2,0
41974,male,26.4,G,Non_Verified,Heterosexual,Submisive,Nobody,0.0,338.0,463.0,0.0,0.0,0.0,0.0,,2,0
41975,female,19.5,L,Non_Verified,bicurious,Switch,Nobody,-50.0,207.0,463.0,0.0,1.0,0.0,0.0,41191,2,0
41976,male,38.1,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,338.0,463.0,0.0,0.0,0.0,0.0,,2,0
41977,male,33.4,L,Non_Verified,Heterosexual,Dominant,Nobody,0.0,208.0,463.0,0.0,0.0,0.0,0.0,,2,0
41980,male,31.5,L,Non_Verified,Heterosexual,Switch,Women,0.0,231.0,463.0,0.0,0.0,0.0,0.0,,2,0
41981,male,22.3,F,Non_Verified,bisexual,Switch,Nobody,0.0,332.0,463.0,0.0,0.0,0.0,0.0,,2,0
41982,male,34.4,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,318.0,463.0,0.0,0.0,0.0,0.0,,2,0
41983,female,21.1,G,Non_Verified,Heterosexual,Submisive,Nobody,-20.0,337.0,462.0,0.0,0.0,0.0,0.0,,2,0
41984,male,27.5,A,Non_Verified,Heterosexual,Switch,,0.0,323.0,462.0,0.0,0.0,0.0,0.0,10092,2,0
41986,male,30.4,A,Non_Verified,bicurious,Switch,Nobody,0.0,337.0,462.0,0.0,0.0,0.0,0.0,,2,0
41987,male,46.0,H,Non_Verified,bicurious,Submisive,Men_and_Women,6.0,81.0,462.0,1.0,1.0,0.0,1.0,,2,350
41988,male,35.4,A,Non_Verified,bicurious,Switch,Women,0.0,337.0,462.0,0.0,0.0,0.0,0.0,,2,0
4199,male,42.2,G,Non_Verified,bisexual,Submisive,Nobody,15.0,517.0,2087.0,0.0,0.0,0.0,0.0,,2,0
41990,male,25.0,E,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0.0,277.0,462.0,0.0,0.0,0.0,0.0,,2,0
41991,female,47.1,K,Non_Verified,Heterosexual,Submisive,Nobody,0.0,335.0,462.0,0.0,0.0,0.0,0.0,,2,0
41992,male,57.2,E,Non_Verified,Heterosexual,Switch,Nobody,0.0,1.0,462.0,0.0,0.0,0.0,0.0,,2,0
41994,male,33.7,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,337.0,462.0,0.0,0.0,0.0,0.0,,2,0
41995,male,33.0,A,Non_Verified,Heterosexual,Dominant,Women,5.0,1.0,462.0,0.0,0.0,0.0,1.0,,2,63
41998,male,24.2,A,Non_Verified,bicurious,Submisive,Nobody,0.0,333.0,462.0,0.0,0.0,0.0,0.0,,2,0
41999,male,30.1,A,Non_Verified,Homosexual,Switch,Men,5.0,295.0,462.0,0.0,0.0,0.0,1.0,,2,0
420,male,32.1,O,Non_Verified,Heterosexual,Submisive,Nobody,15.0,84.0,2785.0,0.0,0.0,0.0,0.0,,2,0
4200,male,24.5,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1958.0,2086.0,0.0,0.0,0.0,0.0,,2,0
42002,female,20.7,O,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1.0,462.0,0.0,0.0,0.0,0.0,,2,147
42002,female,20.7,O,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1.0,462.0,0.0,0.0,0.0,0.0,,2,147
42003,male,25.3,A,Non_Verified,bicurious,Switch,Nobody,0.0,336.0,462.0,0.0,0.0,0.0,0.0,,2,0
42004,male,37.9,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,336.0,461.0,0.0,0.0,0.0,0.0,,2,0
42005,female,20.6,A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15.0,105.0,461.0,0.0,0.0,0.0,0.0,,2,2
42006,male,26.2,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,336.0,461.0,0.0,0.0,0.0,0.0,,2,0
42007,female,19.1,A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0.0,304.0,461.0,0.0,0.0,0.0,0.0,,2,0
4201,male,61.0,A,Non_Verified,bisexual,Switch,Nobody,0.0,1961.0,2086.0,0.0,0.0,0.0,0.0,,2,0
42011,male,36.6,A,Non_Verified,Heterosexual,Submisive,Nobody,15.0,335.0,461.0,0.0,0.0,0.0,0.0,,2,0
42013,female,38.9,L,Non_Verified,Heterosexual,Submisive,Nobody,15.0,335.0,461.0,0.0,0.0,0.0,0.0,,2,0
42015,male,21.9,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,336.0,461.0,0.0,0.0,0.0,0.0,,2,0
42016,male,24.3,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,336.0,461.0,0.0,0.0,0.0,0.0,,2,0
42019,male,26.4,C,Non_Verified,Heterosexual,Switch,Nobody,0.0,336.0,461.0,0.0,0.0,0.0,0.0,,2,0
4202,male,42.9,L,Non_Verified,Heterosexual,Submisive,Nobody,15.0,846.0,2086.0,0.0,0.0,0.0,0.0,,2,0
42022,male,24.2,O,Non_Verified,bicurious,Submisive,Nobody,0.0,196.0,460.0,0.0,0.0,0.0,0.0,43605,2,0
42023,male,65.3,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,335.0,460.0,0.0,0.0,0.0,0.0,,2,0
42028,female,19.9,M,Non_Verified,Heterosexual,Submisive,Nobody,0.0,335.0,460.0,0.0,0.0,0.0,0.0,,2,2
4203,male,36.3,B,Non_Verified,Heterosexual,Dominant,Men_and_Women,32.0,5.0,2085.0,19.0,0.0,0.0,0.0,41083,2,430
42030,male,19.4,E,Non_Verified,Heterosexual,Dominant,Nobody,0.0,323.0,460.0,0.0,0.0,0.0,0.0,,2,0
42031,female,21.0,A,Verified,Heterosexual,Submisive,Men,105.0,25.0,460.0,12.0,0.0,0.0,0.0,"46573,33828,38601,6848,17569,38125",2,352
42034,female,21.3,J,Non_Verified,bisexual,Dominant,Nobody,0.0,331.0,460.0,0.0,0.0,0.0,0.0,,2,0
42035,female,53.9,G,Non_Verified,bicurious,Submisive,Nobody,15.0,335.0,460.0,0.0,0.0,0.0,0.0,,2,0
42037,male,31.3,M,Non_Verified,bicurious,Switch,Nobody,45.0,5.0,460.0,0.0,0.0,0.0,0.0,,2,0
42038,male,58.4,K,Non_Verified,bisexual,Submisive,Nobody,0.0,334.0,459.0,0.0,0.0,0.0,0.0,,2,0
42039,male,45.3,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,334.0,459.0,0.0,0.0,0.0,0.0,,2,0
4204,male,36.3,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,1953.0,2085.0,0.0,1.0,0.0,0.0,,2,0
42041,male,41.3,B,Non_Verified,Heterosexual,Dominant,Women,0.0,9.0,459.0,0.0,0.0,0.0,0.0,32008,2,8
42042,male,19.9,M,Non_Verified,bisexual,Switch,Nobody,0.0,3.0,459.0,0.0,0.0,0.0,0.0,,2,13
42043,female,32.3,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,134.0,459.0,0.0,0.0,0.0,0.0,,2,0
42044,male,36.0,N,Non_Verified,Heterosexual,Dominant,Nobody,0.0,334.0,459.0,0.0,0.0,0.0,0.0,,2,0
42046,male,24.2,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,334.0,459.0,0.0,0.0,0.0,0.0,,2,0
42048,male,46.7,H,Non_Verified,Heterosexual,Dominant,Women,0.0,8.0,459.0,0.0,0.0,0.0,0.0,,2,0
42049,male,30.6,C,Non_Verified,Heterosexual,Dominant,Nobody,0.0,334.0,459.0,0.0,0.0,0.0,0.0,,2,0
4205,male,33.2,A,Non_Verified,Heterosexual,Submisive,Women,15.0,261.0,2085.0,0.0,0.0,0.0,0.0,,2,0
42050,male,31.8,A,Non_Verified,Heterosexual,Submisive,Nobody,15.0,216.0,459.0,0.0,0.0,0.0,0.0,,2,0
42053,male,41.0,A,Non_Verified,Heterosexual,Dominant,Women,0.0,21.0,459.0,0.0,1.0,0.0,0.0,,2,0
42057,female,28.9,A,Non_Verified,bisexual,Submisive,Nobody,30.0,71.0,458.0,0.0,0.0,0.0,3.0,42434,2,0
42059,male,27.5,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,333.0,458.0,0.0,0.0,0.0,0.0,,2,0
