	User_ID	Gender	Age	Location	Verification	Sexual_orientation	Sexual_polarity	Looking_for	Points_Rank	Last_login	Days_of_membership	Number_of_Comments_in_public_forum	Number_of_advertisments_posted	Number_of_offline_meetings_attended	Profile_pictures	Friends_ID_list	Risk	Time_spent_chatting
28363	925	male	34.2	B	Non_Verified	Heterosexual	Submisive	Nobody	15.0	1069.0	2672 days	0.0	0.0	0.0	0.0		2	28
28364	9250	male	33.2	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1713.0	1838 days	0.0	0.0	0.0	0.0		2	0
28365	9251	male	34.0	G	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1713.0	1838 days	0.0	1.0	0.0	0.0		2	0
28366	9252	male	39.7	B	Non_Verified	Heterosexual	Dominant	Nobody	15.0	1681.0	1838 days	0.0	0.0	0.0	0.0		2	0
28367	9253	male	41.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1341.0	1838 days	0.0	1.0	0.0	0.0		2	0
28368	9254	male	38.2	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	194.0	1838 days	0.0	0.0	0.0	0.0		2	0
28369	9255	male	40.1	B	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1712.0	1838 days	0.0	0.0	0.0	0.0		2	9
28370	9256	female	30.7	H	Non_Verified	Heterosexual	Dominant	Nobody	15.0	1172.0	1838 days	0.0	0.0	0.0	0.0		2	0
28371	9257	male	55.8	A	Non_Verified	Heterosexual	Dominant	Nobody	1.0	128.0	1838 days	1.0	0.0	0.0	0.0		2	539
28372	9258	male	40.0	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1703.0	1838 days	0.0	0.0	0.0	0.0		2	0
28373	9262	male	37.2	C	Non_Verified	Heterosexual	Switch	Men_and_Women	0.0	1201.0	1838 days	0.0	0.0	0.0	0.0		2	98
28374	9263	male	39.7	G	Non_Verified	Heterosexual	Dominant	Nobody	0.0	480.0	1838 days	0.0	0.0	0.0	0.0		2	38
28375	9265	female	63.7	C	Non_Verified	Heterosexual	Submisive	Nobody	15.0	1272.0	1838 days	0.0	0.0	0.0	0.0		2	0
28376	9266	male	28.4	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	261.0	1838 days	0.0	0.0	0.0	0.0		2	0
28377	9267	male	28.3	L	Verified	Heterosexual	Switch	Women	153.0	444.0	1838 days	77.0	0.0	0.0	0.0		2	179
28378	9268	male	38.2	A	Non_Verified	Heterosexual	Dominant	Women	0.0	1709.0	1838 days	0.0	0.0	0.0	0.0		2	16
28379	9269	male	31.1	A	Non_Verified	Heterosexual	Submisive	Women	30.0	172.0	1838 days	0.0	0.0	0.0	3.0		2	0
28380	9270	male	45.5	A	Non_Verified	Heterosexual	Dominant	Women	0.0	1713.0	1838 days	0.0	0.0	0.0	0.0		2	0
28381	9271	male	29.0	L	Non_Verified	Heterosexual	Dominant	Nobody_but_maybe	20.0	24.0	1838 days	7.0	0.0	0.0	0.0		2	215
28382	9272	male	56.0	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1712.0	1838 days	0.0	0.0	0.0	0.0		2	0
28383	9273	male	47.9	A	Non_Verified	bisexual	Dominant	Nobody	0.0	1713.0	1838 days	0.0	0.0	0.0	0.0		2	0
28384	9274	male	39.8	L	Non_Verified	bisexual	Submisive	Nobody	0.0	1713.0	1838 days	0.0	0.0	0.0	0.0		2	0
28385	9276	male	41.1	B	Non_Verified	bisexual	Submisive	Nobody	15.0	296.0	1838 days	0.0	1.0	0.0	0.0		2	7
28386	9278	female	26.2	J	Non_Verified	bicurious	Submisive	Men_and_Women	25.0	3.0	1838 days	0.0	0.0	0.0	2.0	41786,9520,9955,22880,3142,25120,27345,6168,25610,15321,8457,18093	2	1825
28387	9281	female	25.2	B	Non_Verified	Heterosexual	Submisive	Nobody	14.0	99.0	1838 days	17.0	0.0	0.0	0.0		2	0
28388	9282	male	30.4	A	Non_Verified	Heterosexual	Switch	Men_and_Women	0.0	1050.0	1838 days	0.0	0.0	0.0	0.0		2	0
28389	9283	male	47.8	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1704.0	1838 days	0.0	0.0	0.0	0.0		2	0
28390	9284	male	28.0	K	Non_Verified	bisexual	Submisive	Nobody	0.0	1490.0	1838 days	0.0	0.0	0.0	0.0		2	0
28391	9285	male	36.4	G	Non_Verified	bisexual	Submisive	Nobody	30.0	1529.0	1838 days	0.0	0.0	0.0	3.0		2	0
28392	9286	male	37.9	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1713.0	1838 days	0.0	0.0	0.0	0.0		2	0
28393	9287	male	30.6	A	Non_Verified	bicurious	Switch	Nobody	0.0	1713.0	1838 days	0.0	0.0	0.0	0.0		2	0
28394	9288	male	41.4	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1701.0	1838 days	0.0	0.0	0.0	0.0		2	0
28395	9294	male	46.3	L	Non_Verified	Heterosexual	Dominant	Nobody_but_maybe	10.0	61.0	1837 days	10.0	0.0	0.0	0.0		2	2
28396	9296	male	40.1	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	1705.0	1837 days	0.0	0.0	0.0	0.0		2	0
28397	9297	male	42.6	E	Non_Verified	Heterosexual	Switch	Nobody	0.0	951.0	1837 days	0.0	0.0	0.0	0.0		2	0
28398	9300	male	33.9	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1712.0	1837 days	0.0	0.0	0.0	0.0		2	0
28399	9302	male	31.9	M	Non_Verified	Heterosexual	Switch	Nobody	0.0	136.0	1837 days	0.0	0.0	0.0	0.0		2	0
28400	9303	male	32.8	A	Non_Verified	Heterosexual	Submisive	Nobody	5.0	782.0	1837 days	0.0	1.0	0.0	5.0		2	0
28401	9304	male	37.6	C	Non_Verified	bisexual	Submisive	Nobody	0.0	1706.0	1837 days	0.0	0.0	0.0	0.0		2	0
28402	9305	male	42.7	A	Non_Verified	bicurious	Switch	Nobody	86.0	192.0	1837 days	22.0	0.0	0.0	0.0		2	1
28403	9308	male	43.4	G	Non_Verified	Heterosexual	Dominant	Women	15.0	344.0	1837 days	0.0	1.0	0.0	0.0		2	244
28404	9309	male	38.0	B	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1710.0	1837 days	0.0	0.0	0.0	0.0		2	0
28405	9310	male	41.5	F	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1526.0	1837 days	0.0	0.0	0.0	0.0		2	0
28406	9312	male	56.2	C	Non_Verified	bisexual	Switch	Nobody	0.0	1.0	1837 days	0.0	0.0	0.0	0.0	34793,35190	2	8
28407	9313	male	39.4	A	Non_Verified	Heterosexual	Dominant	Nobody_but_maybe	62.0	1.0	1837 days	15.0	2.0	4.0	1.0	32569,44891,11233	2	8310
28408	9315	male	37.8	G	Non_Verified	Heterosexual	Dominant	Nobody	7.0	95.0	1837 days	7.0	0.0	0.0	0.0		2	0
28409	9316	male	41.8	L	Non_Verified	Heterosexual	Submisive	Nobody	0.0	586.0	1837 days	0.0	0.0	0.0	0.0		2	68
28410	9318	male	25.8	M	Non_Verified	Heterosexual	Dominant	Women	35.0	32.0	1837 days	1.0	1.0	0.0	0.0	16065	2	283
28411	9320	male	37.3	K	Non_Verified	Heterosexual	Submisive	Women	15.0	86.0	1837 days	0.0	0.0	0.0	0.0		2	2
28412	9323	male	37.6	E	Non_Verified	bisexual	Dominant	Nobody	0.0	1706.0	1837 days	0.0	0.0	0.0	0.0		2	0
28413	9324	male	28.6	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1708.0	1837 days	0.0	0.0	0.0	0.0		2	0
28414	9325	male	33.0	O	Non_Verified	bisexual	Switch	Nobody	0.0	1712.0	1837 days	0.0	0.0	0.0	0.0		2	0
28415	9326	male	39.9	H	Non_Verified	Heterosexual	Dominant	Women	15.0	5.0	1837 days	0.0	0.0	0.0	0.0	18069,19805,4827	2	686
28416	9330	male	40.3	A	Non_Verified	Heterosexual	Dominant	Nobody		3.0	1837 days	0.0	0.0	0.0	0.0		2	0
28417	9331	male	48.5	K	Non_Verified	bisexual	Switch	Nobody	0.0	1699.0	1837 days	0.0	0.0	0.0	0.0		2	0
28418	9332	female	47.5	J	Non_Verified	Heterosexual	Submisive	Nobody	300.0	1.0	1837 days	0.0	0.0	0.0	78.0		2	5
28419	9332	female	47.5	J	Non_Verified	Heterosexual	Submisive	Nobody	300.0	1.0	1837 days	0.0	0.0	0.0	78.0		2	5
28420	9335	female	27.3	K	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1712.0	1837 days	0.0	0.0	0.0	0.0		2	0
28421	9337	male	43.5	A	Non_Verified	Heterosexual	Dominant	Women	0.0	768.0	1837 days	0.0	0.0	0.0	0.0		2	1
28422	934	male	48.8	G	Non_Verified	Heterosexual	Dominant	Women	15.0	47.0	2671 days	0.0	1.0	0.0	0.0		2	26
28423	9342	male	34.6	A	Non_Verified	Heterosexual	Switch	Women	15.0	3.0	1837 days	2.0	2.0	0.0	0.0	38735,31960,34142	2	2100
28424	9344	male	38.0	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1670.0	1836 days	0.0	0.0	0.0	0.0		2	0
28425	9345	male	40.4	A	Non_Verified	Heterosexual	Dominant	Women	0.0	1440.0	1836 days	0.0	0.0	0.0	0.0		2	0
28426	9346	male	48.9	K	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1711.0	1836 days	0.0	0.0	0.0	0.0		2	0
28427	9347	male	30.1	K	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1711.0	1836 days	0.0	0.0	0.0	0.0		2	0
28428	9348	female	28.7	A	Non_Verified	bisexual	Switch	Nobody	0.0	655.0	1836 days	0.0	1.0	0.0	0.0		2	0
28429	935	male	39.5	B	Non_Verified	Heterosexual	Switch	Women	0.0	714.0	2671 days	0.0	0.0	0.0	0.0		2	1
28430	9350	male	36.6	A	Non_Verified	Heterosexual	Submisive	Nobody	15.0	1511.0	1836 days	0.0	0.0	0.0	0.0	10110	2	0
28431	9352	male	39.3	O	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1711.0	1836 days	0.0	0.0	0.0	0.0		2	0
28432	9353	male	33.4	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1711.0	1836 days	0.0	0.0	0.0	0.0		2	0
28433	9354	female	24.1	L	Non_Verified	bisexual	Switch	Nobody	21.0	28.0	1836 days	13.0	0.0	0.0	0.0	1891,9603	2	11
28434	9355	male	38.7	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1711.0	1836 days	0.0	0.0	0.0	0.0		2	0
28435	9356	male	32.1	L	Non_Verified	Heterosexual	Submisive	Nobody		187.0	1836 days	0.0	2.0	0.0	0.0		2	0
28436	9357	male	37.0	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1571.0	1836 days	0.0	0.0	0.0	0.0		2	0
28437	9359	male	34.2	A	Non_Verified	bicurious	Switch	Women	0.0	3.0	1836 days	0.0	0.0	1.0	0.0		2	3
28438	9361	male	33.1	O	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1675.0	1836 days	0.0	0.0	0.0	0.0		2	0
28439	9362	male	33.2	J	Non_Verified	Heterosexual	Switch	Nobody	0.0	35.0	1836 days	0.0	0.0	0.0	0.0		2	0
28440	9364	male	56.1	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	1685.0	1836 days	0.0	0.0	0.0	0.0		2	0
28441	9365	male	54.6	N	Non_Verified	Heterosexual	Switch	Women	0.0	1711.0	1836 days	0.0	0.0	0.0	0.0		2	0
28442	9367	male	46.8	L	Non_Verified	Heterosexual	Dominant	Nobody	15.0	976.0	1836 days	1.0	0.0	0.0	0.0	3475	2	139
28443	9370	male	67.1	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1709.0	1836 days	0.0	0.0	0.0	0.0		2	0
28444	9371	male	26.4	L	Non_Verified	Heterosexual	Dominant	Women	0.0	1544.0	1836 days	0.0	0.0	0.0	0.0		2	0
28445	9374	female	41.9	N	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1388.0	1836 days	0.0	0.0	0.0	0.0		2	0
28446	9377	female	48.5	O	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1711.0	1836 days	0.0	0.0	0.0	0.0		2	0
28447	9378	male	46.4	A	Non_Verified	Heterosexual	Switch	Nobody_but_maybe	15.0	670.0	1836 days	0.0	0.0	0.0	0.0	12510	2	0
28448	9379	male	30.1	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	492.0	1836 days	0.0	0.0	0.0	1.0	10510,13612,9436,9137	2	0
28449	9384	male	32.4	B	Non_Verified	bisexual	Switch	Women	0.0	1710.0	1835 days	0.0	0.0	0.0	0.0		2	0
28450	9385	male	47.0	D	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1203.0	1835 days	0.0	0.0	0.0	0.0		2	0
28451	9386	female	23.8	A	Non_Verified	bisexual	Submisive	Nobody	0.0	1710.0	1835 days	0.0	0.0	0.0	0.0		2	0
28452	9387	female	22.6	B	Non_Verified	bisexual	Switch	Nobody	15.0	476.0	1835 days	0.0	1.0	0.0	0.0		2	7
28453	9388	male	41.8	A	Non_Verified	bisexual	Submisive	Nobody	0.0	662.0	1835 days	0.0	0.0	0.0	0.0		2	0
28454	9389	female	37.1	A	Non_Verified	Heterosexual	Submisive	Nobody	161.0	14.0	1835 days	97.0	0.0	0.0	0.0	5959,20176	2	1036
28455	9390	female	27.5	A	Non_Verified	Heterosexual	Switch	Men_and_Women	30.0	1670.0	1835 days	0.0	0.0	0.0	0.0		2	0
28456	9391	male	28.9	N	Non_Verified	Heterosexual	Submisive	Nobody	0.0	12.0	1835 days	0.0	0.0	0.0	1.0		2	0
28457	9392	male	36.6	A	Non_Verified	Heterosexual	Submisive	Nobody		73.0	1835 days	0.0	0.0	0.0	0.0		2	0
28458	9393	male	62.2	A	Non_Verified	bisexual	Switch	Women	0.0	719.0	1835 days	0.0	1.0	0.0	0.0		2	0
28459	9395	female	54.0	A	Non_Verified	Heterosexual	Submisive	Nobody	15.0	27.0	1835 days	0.0	0.0	0.0	0.0	5702	2	22
28460	9396	male	37.6	N	Non_Verified	bisexual	Submisive	Men_and_Women	130.0	18.0	1835 days	2.0	1.0	0.0	0.0		2	14
28461	9397	male	49.3	G	Non_Verified	bisexual	Submisive	Women	30.0	170.0	1835 days	0.0	0.0	0.0	4.0	12644	2	9
28462	9399	male	29.8	A	Non_Verified	Heterosexual	Dominant	Men_and_Women	20.0	172.0	1835 days	0.0	1.0	0.0	1.0		2	6
28463	9400	male	43.8	B	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1710.0	1835 days	0.0	0.0	0.0	0.0		2	0
28464	9401	male	41.9	H	Verified	Heterosexual	Switch	Women	165.0	846.0	1835 days	7.0	2.0	0.0	0.0	7674,15522,22154	2	58
28465	9403	male	48.6	G	Non_Verified	Heterosexual	Submisive	Women	0.0	1710.0	1835 days	0.0	0.0	0.0	0.0		2	0
28466	9404	male	37.7	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1705.0	1835 days	0.0	0.0	0.0	0.0		2	19
28467	9405	male	39.0	B	Non_Verified	bisexual	Dominant	Nobody	0.0	1710.0	1835 days	0.0	0.0	0.0	0.0		2	0
28468	9406	male	48.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1696.0	1835 days	0.0	1.0	0.0	0.0		2	0
28469	9407	male	23.1	A	Non_Verified	bisexual	Submisive	Men	15.0	1513.0	1835 days	0.0	0.0	0.0	0.0		2	0
28470	9408	male	36.0	G	Non_Verified	Heterosexual	Submisive	Nobody	0.0	101.0	1835 days	0.0	0.0	0.0	0.0		2	0
28471	9409	female	27.7	H	Non_Verified	Heterosexual	Switch	Nobody	0.0	1227.0	1835 days	0.0	0.0	0.0	0.0		2	0
28472	9411	male	28.2	G	Non_Verified	bicurious	Switch	Nobody	0.0	1650.0	1835 days	0.0	0.0	0.0	0.0		2	0
28473	9412	male	28.7	H	Non_Verified	Heterosexual	Switch	Nobody	0.0	1710.0	1835 days	0.0	0.0	0.0	0.0		2	0
28474	9414	male	21.3	A	Non_Verified	bicurious	Submisive	Women	15.0	122.0	1835 days	0.0	0.0	0.0	0.0		2	0
28475	9415	male	40.2	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1599.0	1835 days	0.0	0.0	0.0	0.0		2	0
28476	9423	male	33.9	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	69.0	1835 days	0.0	2.0	0.0	0.0	11796	2	0
28477	9424	male	40.9	D	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1706.0	1835 days	0.0	0.0	0.0	0.0		2	0
28478	9425	male	47.6	G	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1705.0	1835 days	0.0	0.0	0.0	0.0		2	0
28479	9427	male	34.1	O	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1414.0	1834 days	0.0	0.0	0.0	0.0		2	0
28480	9428	male	46.0	A	Non_Verified	Heterosexual	Dominant	Nobody	50.0	144.0	1834 days	3.0	0.0	0.0	0.0		2	4
28481	9429	male	29.5	A	Non_Verified	Heterosexual	Submisive	Women	15.0	1.0	1834 days	0.0	0.0	0.0	0.0	22639	2	10433
28482	9430	male	46.7	G	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1709.0	1834 days	0.0	0.0	0.0	0.0		2	0
28483	9431	male	37.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1709.0	1834 days	0.0	0.0	0.0	0.0		2	0
28484	9432	male	35.3	A	Non_Verified	Homosexual	Submisive	Nobody	0.0	1709.0	1834 days	0.0	0.0	0.0	0.0		2	0
28485	9435	male	40.1	A	Non_Verified	Heterosexual	Dominant	Women	15.0	78.0	1834 days	0.0	0.0	0.0	0.0		2	24
28486	9436	female	35.2	A	Verified	bisexual	Dominant	Nobody_but_maybe	359.0	1.0	1834 days	266.0	0.0	4.0	10.0	9547,16412,30606,25307,9483,11989,21665,3012,17220,5718,43550,10510,12916,14635,9479,21430,16298,10092,6077,9550,20566,13028,4808,7251,6987,29342,17882,13582,19720,8746,15672,20551,21240,3719,40225,9379,18996,6493,17881,9491,43037,4233,26991,9137	2	29899
28487	9437	male	43.8	H	Non_Verified	bisexual	Dominant	Nobody	0.0	1134.0	1834 days	0.0	0.0	0.0	0.0		2	1
28488	9438	male	55.3	A	Non_Verified	Heterosexual	Dominant	Women	51.0	83.0	1834 days	1.0	0.0	0.0	0.0	23026	2	25
28489	9439	male	35.1	G	Non_Verified	Heterosexual	Switch	Women	16.0	3.0	1834 days	2.0	1.0	0.0	0.0		2	0
28490	9440	male	45.1	G	Non_Verified	Heterosexual	Dominant	Nobody	0.0	335.0	1834 days	0.0	0.0	0.0	0.0		2	0
28491	9442	male	59.9	A	Non_Verified	Heterosexual	Dominant	Nobody	10.0	42.0	1834 days	0.0	0.0	0.0	4.0	15075,26730,29601	2	4589
28492	9443	male	35.1	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	388.0	1834 days	0.0	0.0	0.0	0.0		2	0
28493	9444	male	37.0	B	Non_Verified	bisexual	Submisive	Nobody	0.0	382.0	1834 days	0.0	1.0	0.0	3.0		2	0
28494	9445	female	37.2	A	Non_Verified	bisexual	Switch	Nobody	0.0	1709.0	1834 days	0.0	0.0	0.0	0.0		2	0
28495	9446	male	30.8	K	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1709.0	1834 days	0.0	0.0	0.0	0.0		2	0
28496	9447	male	37.6	A	Non_Verified	Heterosexual	Dominant	Nobody	16.0	955.0	1834 days	1.0	1.0	0.0	0.0		2	7
28497	9448	male	46.3	B	Non_Verified	Heterosexual	Switch	Women	0.0	220.0	1834 days	0.0	0.0	0.0	0.0		2	0
28498	945	male	58.4	A	Non_Verified	bisexual	Submisive	Nobody	15.0	269.0	2669 days	0.0	0.0	0.0	0.0		2	1
28499	9451	male	38.3	L	Non_Verified	Heterosexual	Submisive	Women	15.0	13.0	1834 days	0.0	0.0	0.0	0.0		2	0
28500	9452	male	44.2	B	Non_Verified	bicurious	Submisive	Women	15.0	1523.0	1834 days	0.0	1.0	0.0	0.0		2	0
28501	9453	female	34.7	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1691.0	1834 days	0.0	0.0	0.0	0.0		2	0
28502	9456	male	35.0	H	Verified	Heterosexual	Switch	Women	125.0	4.0	1834 days	0.0	0.0	0.0	0.0		2	100
28503	9457	female	28.0	D	Non_Verified	Heterosexual	Submisive	Nobody	234.0	1.0	1834 days	411.0	0.0	0.0	0.0	7670,10419	2	290
28504	9458	male	52.7	O	Non_Verified	bisexual	Submisive	Nobody	40.0	1500.0	1834 days	0.0	1.0	0.0	8.0		2	0
28505	946	male	47.3	C	Non_Verified	Homosexual	Submisive	Nobody	0.0	2256.0	2669 days	0.0	0.0	0.0	0.0		2	0
28506	9464	female	51.8	N	Non_Verified	Heterosexual	Switch	Nobody	0.0	1708.0	1833 days	0.0	0.0	0.0	0.0		2	0
28507	9465	male	34.1	S	Non_Verified	Heterosexual	Switch	Women	14.0	351.0	1833 days	21.0	0.0	0.0	0.0	11797,11578	2	0
28508	9467	male	56.0	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1708.0	1833 days	0.0	0.0	0.0	0.0		2	0
28509	9468	male	38.2	C	Non_Verified	bisexual	Submisive	Men_and_Women	0.0	1581.0	1833 days	0.0	0.0	0.0	0.0		2	0
28510	9470	female	26.1	K	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1456.0	1833 days	0.0	0.0	0.0	0.0		2	0
28511	9473	male	34.1	F	Non_Verified	Homosexual	Dominant	Nobody	0.0	1708.0	1833 days	0.0	0.0	0.0	0.0		2	0
28512	9475	male	55.2	B	Non_Verified	Homosexual	Switch	Nobody	0.0	1708.0	1833 days	0.0	0.0	0.0	0.0		2	0
28513	9476	male	37.6	K	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1525.0	1833 days	0.0	1.0	0.0	0.0		2	0
28514	9477	female	52.1	H	Non_Verified	Heterosexual	Dominant	Men	0.0	1683.0	1833 days	0.0	0.0	0.0	0.0		2	0
28515	9478	female	39.6	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1708.0	1833 days	0.0	0.0	0.0	0.0		2	0
28516	9481	female	28.2	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1708.0	1833 days	0.0	0.0	0.0	0.0		2	0
28517	9483	male	30.4	A	Non_Verified	Heterosexual	Switch	Nobody	35.0	1087.0	1833 days	1.0	0.0	0.0	8.0	16412,8967,11989,5245,10510,7113,12469,14635,7112,10081,5292,9436,4808,8746,12011,6493,7822	2	149
28518	9484	male	31.1	A	Non_Verified	Heterosexual	Dominant	Women	0.0	1642.0	1833 days	0.0	0.0	0.0	0.0		2	0
28519	9489	male	29.6	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1708.0	1833 days	0.0	0.0	0.0	0.0		2	0
28520	9490	female	30.0	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1708.0	1833 days	0.0	0.0	0.0	0.0		2	0
28521	9491	female	53.4	A	Verified	bisexual	Dominant	Men	34.0	166.0	1833 days	95.0	0.0	0.0	0.0	5718,13612,14635,9479,9528,9436,9550,4808,7251,8746,3538	2	633
28522	9496	female	29.8	L	Non_Verified	Heterosexual	Switch	Nobody	0.0	338.0	1833 days	0.0	0.0	0.0	0.0	972	2	0
28523	9501	male	41.5	A	Non_Verified	bisexual	Switch	Nobody	0.0	46.0	1833 days	0.0	0.0	0.0	0.0		2	0
28524	9504	female	37.0	A	Non_Verified	Homosexual	Switch	Nobody	0.0	1698.0	1833 days	0.0	0.0	0.0	0.0		2	0
28525	9507	female	25.9	A	Verified	bisexual	Switch	Men_and_Women	157.0	10.0	1833 days	116.0	1.0	0.0	3.0	8816,26651,8968,8696,17220,7948,36823,22639,18947,28235,7645,3719,18996,19248,16957	2	16309
28526	9509	male	41.3	B	Non_Verified	Heterosexual	Submisive	Women	30.0	22.0	1832 days	0.0	0.0	0.0	0.0		2	0
28527	9512	male	36.2	A	Non_Verified	Heterosexual	Dominant	Women	0.0	1689.0	1832 days	0.0	0.0	0.0	0.0		2	0
28528	9513	male	35.0	A	Non_Verified	bisexual	Switch	Nobody	0.0	1707.0	1832 days	0.0	0.0	0.0	0.0		2	0
28529	9516	male	35.1	D	Non_Verified	Heterosexual	Dominant	Nobody	0.0	109.0	1832 days	0.0	0.0	0.0	0.0		2	4
28530	9520	male	29.9	J	Non_Verified	Heterosexual	Dominant	Women	20.0	3.0	1832 days	8.0	1.0	0.0	0.0	29417,32067,9278,28926,20332,22311,29404,31646	2	1461
28531	9521	female	54.6	L	Non_Verified	bisexual	Submisive	Nobody	0.0	1707.0	1832 days	0.0	0.0	0.0	0.0		2	0
28532	9522	male	41.7	L	Non_Verified	Heterosexual	Dominant	Women	25.0	1693.0	1832 days	0.0	0.0	0.0	7.0		2	0
28533	9523	male	40.9	L	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1707.0	1832 days	0.0	0.0	0.0	0.0		2	0
28534	9524	male	39.7	N	Non_Verified	Heterosexual	Dominant	Women	0.0	1568.0	1832 days	0.0	0.0	0.0	0.0		2	0
28535	9525	male	31.6	L	Non_Verified	Heterosexual	Submisive	Women	15.0	1402.0	1832 days	0.0	1.0	0.0	0.0	16360	2	0
28536	9526	male	58.0	H	Non_Verified	Heterosexual	Submisive	Nobody	0.0	550.0	1832 days	0.0	0.0	2.0	0.0		2	1
28537	9527	male	47.0	D	Non_Verified	Heterosexual	Submisive	Women	73.0	2.0	1832 days	61.0	0.0	0.0	3.0		2	0
28538	9528	male	52.9	A	Non_Verified	Heterosexual	Submisive	Women	25.0	655.0	1832 days	0.0	0.0	0.0	6.0	14866,9491	2	0
28539	9529	male	33.4	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1661.0	1832 days	0.0	0.0	0.0	0.0		2	0
28540	953	male	42.1	A	Non_Verified	Heterosexual	Dominant	Women	31.0	5.0	2669 days	6.0	0.0	0.0	0.0	6597,4813	2	2967
28541	9531	male	43.4	L	Non_Verified	Heterosexual	Switch	Nobody	85.0	107.0	1832 days	6.0	0.0	0.0	9.0		2	379
28542	9533	female	49.2	A	Non_Verified	Heterosexual	Submisive	Nobody	4.0	258.0	1832 days	4.0	0.0	0.0	0.0		2	0
28543	9537	male	43.1	M	Non_Verified	Heterosexual	Switch	Nobody	0.0	1193.0	1832 days	0.0	0.0	0.0	0.0		2	0
28544	9538	male	53.6	S	Non_Verified	Heterosexual	Dominant	Nobody	0.0	4.0	1831 days	0.0	0.0	0.0	0.0	14592	2	41
28545	9539	male	38.2	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	467.0	1831 days	0.0	0.0	0.0	0.0		2	0
28546	9540	female	32.3	L	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1706.0	1831 days	0.0	0.0	0.0	0.0		2	0
28547	9543	male	37.3	A	Non_Verified	Homosexual	Submisive	Men	15.0	1700.0	1831 days	0.0	0.0	0.0	0.0		2	0
28548	9547	male	41.3	A	Verified	Heterosexual	Dominant	Nobody	175.0	49.0	1831 days	0.0	1.0	4.0	2.0	24922,21357,11989,5245,17220,22058,27111,9436,3985,4808,885,24848,2408,8254,7801,6493,19248	2	627
28549	9552	male	38.1	G	Non_Verified	Heterosexual	Switch	Women	0.0	315.0	1831 days	0.0	0.0	0.0	0.0		2	64
28550	9553	male	35.1	A	Non_Verified	Heterosexual	Switch	Nobody	15.0	1277.0	1831 days	0.0	1.0	0.0	0.0		2	0
28551	9554	male	42.0	C	Non_Verified	bisexual	Submisive	Men	15.0	1.0	1831 days	0.0	11.0	0.0	0.0	4684,8544,441	2	42
